,Waktu,Pipi
390,17:38.7,0.5326144315920319
391,17:38.7,0.5308272956480534
392,17:38.7,0.529064241459504
393,17:38.8,0.5273259244024455
394,17:38.8,0.5256130214955593
395,17:38.8,0.5239262303036262
396,17:38.8,0.522266267881164
397,17:38.8,0.5206338696705541
398,17:38.8,0.5190297882434626
399,17:38.8,0.5174547918254515
400,17:38.8,0.5159096625947726
401,17:38.8,0.5143951947404982
402,17:38.8,0.5129121922412436
403,17:38.8,0.511461466342781
404,17:38.8,0.510043832771933
405,17:38.8,0.5086601087789088
406,17:38.8,0.5073111101088106
407,17:38.8,0.5059976479663834
408,17:38.8,0.5047205259971207
409,17:38.8,0.5034805372967543
410,17:38.8,0.5022784614754985
411,17:38.8,0.501115061825826
412,17:38.9,0.499991082665987
413,17:38.9,0.4989072469437307
414,17:38.9,0.49786425415817176
415,17:38.9,0.4968627785854064
416,17:38.9,0.4959034677297197
417,17:38.9,0.49498694092811774
418,17:38.9,0.49411378808380935
419,17:38.9,0.4932845685149528
420,17:38.9,0.4924998098677892
421,17:38.9,0.491760007024188
422,17:38.9,0.49106562097513445
423,17:38.9,0.49041707770198056
424,17:38.9,0.4898147671471515
425,17:38.9,0.4892590423417452
426,17:38.9,0.4887502187170617
427,17:38.9,0.4882885736026603
428,17:38.9,0.487874345909888
429,17:38.9,0.48750773600090924
430,17:38.9,0.4871889057545147
431,17:39.0,0.48691797886606064
432,17:39.0,0.48669504142957537
433,17:39.0,0.4865201428086739
434,17:39.0,0.4863932967305617
435,17:39.0,0.48631448250933085
436,17:39.0,0.4862836463451865
437,17:39.0,0.4863007026861776
438,17:39.0,0.4863655356231
439,17:39.0,0.4864780002542697
440,17:39.0,0.4866379239664482
441,17:39.0,0.4868451076325044
442,17:39.0,0.4870993267791322
443,17:39.0,0.48740033278911926
444,17:39.0,0.48774785417294003
445,17:39.0,0.4881415979120427
446,17:39.0,0.48858125086614895
447,17:39.0,0.4890664812374477
448,17:39.0,0.4895969400915268
449,17:39.0,0.49017226296101496
450,17:39.1,0.4907920715882096
451,17:39.1,0.4914559758503169
452,17:39.1,0.49216357583966297
453,17:39.1,0.49291446400637196
454,17:39.1,0.49370822728226754
455,17:39.1,0.4945444491595333
456,17:39.1,0.4954227117115612
457,17:39.1,0.4963425975057098
458,17:39.1,0.4973036913337461
459,17:39.1,0.4983055817199056
460,17:39.1,0.4993478622324181
461,17:39.1,0.5004301326632515
462,17:39.1,0.5015520001265289
463,17:39.1,0.5027130800925469
464,17:39.1,0.5039129973611027
465,17:39.1,0.5051513869752229
466,17:39.1,0.5064278950689377
467,17:39.1,0.5077421796497614
468,17:39.1,0.5090939113457521
469,17:39.2,0.5104827741609508
470,17:39.2,0.5119084662415156
471,17:39.2,0.5133707005836596
472,17:39.2,0.5148692055911032
473,17:39.2,0.5164037254350134
474,17:39.2,0.5179740202104014
475,17:39.2,0.5195798658659352
476,17:39.2,0.5212210538485569
477,17:39.2,0.5228973904112229
478,17:39.2,0.5246086955863728
479,17:39.2,0.5263548018868122
480,17:39.2,0.5281355528159268
481,17:39.2,0.5299508012452608
482,17:39.2,0.5318004076866585
483,17:39.2,0.5336842384782471
484,17:39.2,0.5356021639088677
485,17:39.2,0.5375540563114619
486,17:39.2,0.5395397881686971
487,17:39.2,0.5415592302880032
488,17:39.3,0.5436122500840685
489,17:39.3,0.5456987099387839
490,17:39.3,0.5478184655443035
491,17:39.3,0.5499713641418562
492,17:39.3,0.5521572426279923
493,17:39.3,0.5543759255313603
494,17:39.3,0.5566272228424202
495,17:39.3,0.5589109276582878
496,17:39.3,0.5612268136315585
497,17:39.3,0.5635746322688807
498,17:39.3,0.5659541101596811
499,17:39.3,0.5683649461994709
500,17:39.3,0.5708068088328772
501,17:39.3,0.5732793333234824
502,17:39.3,0.5757821190671227
503,17:39.3,0.578314726985599
504,17:39.3,0.5808766770664515
505,17:39.3,0.5834674461453458
506,17:39.3,0.586086466025539
507,17:39.4,0.5887331219634606
508,17:39.4,0.5914067514548238
509,17:39.4,0.594106643218491
510,17:39.4,0.5968320363226529
511,17:39.4,0.5995821194505716
512,17:39.4,0.6023560302935963
513,17:39.4,0.6051528550224774
514,17:39.4,0.6079716277922887
515,17:39.4,0.6108113302894809
516,17:39.4,0.6136708913833158
517,17:39.4,0.6165491869540692
518,17:39.4,0.6194450399406307
519,17:39.4,0.6223572206176996
520,17:39.4,0.6252844470957515
521,17:39.4,0.6282253860258299
522,17:39.4,0.631178653489624
523,17:39.4,0.6341428160781893
524,17:39.4,0.6371163921945556
525,17:39.4,0.6400978536118107
526,17:39.5,0.6430856272607742
527,17:39.5,0.6460780971639652
528,17:39.5,0.6490736064405315
529,17:39.5,0.6520704593536487
530,17:39.5,0.6550669233787934
531,17:39.5,0.6580612312314104
532,17:39.5,0.6610515827717576
533,17:39.5,0.6640361467451311
534,17:39.5,0.6670130623901448
535,17:39.5,0.669980440998236
536,17:39.5,0.6729363675054632
537,17:39.5,0.6758789021651891
538,17:39.5,0.6788060823236698
539,17:39.5,0.6817159243066798
540,17:39.5,0.6846064254189669
541,17:39.5,0.6874755660694413
542,17:39.5,0.6903213120647832
543,17:39.5,0.6931416171279792
544,17:39.6,0.6959344256562442
545,17:39.6,0.698697675655637
546,17:39.6,0.7014293017566877
547,17:39.6,0.7041272382552256
548,17:39.6,0.7067894221650913
549,17:39.6,0.7094137962550475
550,17:39.6,0.711998312006002
551,17:39.6,0.7145409324288761
552,17:39.6,0.7170396347323293
553,17:39.6,0.7194924128800761
554,17:39.6,0.7218972800912896
555,17:39.6,0.7242522713157317
556,17:39.6,0.7265554456934392
557,17:39.6,0.7288048890055254
558,17:39.6,0.7309987161204713
559,17:39.6,0.7331350734349535
560,17:39.6,0.7352121413219956
561,17:39.6,0.7372281366300321
562,17:39.6,0.739181315277505
563,17:39.7,0.7410699749284921
564,17:39.7,0.7428924576683364
565,17:39.7,0.7446471525997601
566,17:39.7,0.7463324983304557
567,17:39.7,0.7479469853411294
568,17:39.7,0.74948915819206
569,17:39.7,0.7509576175054614
570,17:39.7,0.7523510216927395
571,17:39.7,0.7536680884605508
572,17:39.7,0.7549075961753041
573,17:39.7,0.7560683851602834
574,17:39.7,0.7571493589638874
575,17:39.7,0.7581494856108236
576,17:39.7,0.7590677988325796
577,17:39.7,0.7599033992569519
578,17:39.7,0.7606554555346915
579,17:39.7,0.7613232054079087
580,17:39.7,0.7619059567523878
581,17:39.7,0.7624030886147721
582,17:39.8,0.7628140522223718
583,17:39.8,0.7631383719241526
584,17:39.8,0.7633756460442102
585,17:39.8,0.7635255476369904
586,17:39.8,0.7635878250918857
587,17:39.8,0.7635623024932973
588,17:39.8,0.7634488796581437
589,17:39.8,0.7632475318396681
590,17:39.8,0.7629583091544664
591,17:39.8,0.7625813358161108
592,17:39.8,0.7621168092411336
593,17:39.8,0.7615649990600678
594,17:39.8,0.7609262460347709
595,17:39.8,0.7602009608544817
596,17:39.8,0.7593896227776091
597,17:39.8,0.7584927781266313
598,17:39.8,0.7575110387034877
599,17:39.8,0.7564450802097799
600,17:39.8,0.7552956407012341
601,17:39.8,0.7540635190345355
602,17:39.9,0.7527495732554967
603,17:39.9,0.751354718921097
604,17:39.9,0.7498799273658947
605,17:39.9,0.7483262238907981
606,17:39.9,0.7466946858266029
607,17:39.9,0.7449864404575544
608,17:39.9,0.7432026628577207
609,17:39.9,0.7413445737284803
610,17:39.9,0.7394134373008951
611,17:39.9,0.7374105593198834
612,17:39.9,0.7353372851067987
613,17:39.9,0.7331949977033657
614,17:39.9,0.7309851161093748
615,17:39.9,0.7287090936430283
616,17:39.9,0.7263684164814128
617,17:39.9,0.7239646024465508
618,17:39.9,0.7214992000518459
619,17:39.9,0.7189737877401938
620,17:39.9,0.7163899732109115
621,17:40.0,0.7137493927772963
622,17:40.0,0.7110537107443805
623,17:40.0,0.7083046187815378
624,17:40.0,0.7055038352251726
625,17:40.0,0.7026531042535855
626,17:40.0,0.6997541949351038
627,17:40.0,0.6968089002116593
628,17:40.0,0.6938190358980479
629,17:40.0,0.6907864397504695
630,17:40.0,0.6877129706233099
631,17:40.0,0.6846005077160983
632,17:40.0,0.681450949902388
633,17:40.0,0.6782662151237832
634,17:40.0,0.6750482398455844
635,17:40.0,0.6717989786066652
636,17:40.0,0.6685204037121087
637,17:40.0,0.6652145050782703
638,17:40.0,0.6618832901845974
639,17:40.0,0.6585287840822497
640,17:40.0,0.6551530294456988
641,17:40.1,0.6517580866571954
642,17:40.1,0.6483460338692915
643,17:40.1,0.6449189669597095
644,17:40.1,0.6414789993237402
645,17:40.1,0.6380282615189291
646,17:40.1,0.6345689008247494
647,17:40.1,0.6311030807724376
648,17:40.1,0.6276329806634794
649,17:40.1,0.6241607950739617
650,17:40.1,0.6206887333403912
651,17:40.1,0.6172190190247041
652,17:40.1,0.6137538893694924
653,17:40.1,0.6102955947831951
654,17:40.1,0.6068463984056262
655,17:40.1,0.6034085757590324
656,17:40.1,0.5999844144116717
657,17:40.1,0.5965762135495368
658,17:40.1,0.5931862833976049
659,17:40.1,0.5898169444825574
660,17:40.2,0.5864705267182285
661,17:40.2,0.5831493682557709
662,17:40.2,0.5798558140405111
663,17:40.2,0.5765922140712045
664,17:40.2,0.5733609214207366
665,17:40.2,0.570164290097003
666,17:40.2,0.567004672791909
667,17:40.2,0.5638844185318433
668,17:40.2,0.5608058702419908
669,17:40.2,0.5577713622549668
670,17:40.2,0.5547832178080918
671,17:40.2,0.5518437465869874
672,17:40.2,0.5489552423859799
673,17:40.2,0.5461199809372058
674,17:40.2,0.543340217890194
675,17:40.2,0.5406181868519003
676,17:40.2,0.5379560973977774
677,17:40.2,0.5353561330219659
678,17:40.2,0.5328204490239747
679,17:40.3,0.5303511703037795
680,17:40.3,0.5279503890128198
681,17:40.3,0.525620162034008
682,17:40.3,0.5233625083250785
683,17:40.3,0.5211794062043422
684,17:40.3,0.5190727906542503
685,17:40.3,0.5170445506842223
686,17:40.3,0.51509652676765
687,17:40.3,0.5132305083590466
688,17:40.3,0.5114482314957556
689,17:40.3,0.5097513764967222
690,17:40.3,0.5081415657932191
691,17:40.3,0.5066203619435408
692,17:40.3,0.5051892658614279
693,17:40.3,0.5038497152316441
694,17:40.3,0.5026030830575662
695,17:40.3,0.5014506763143639
696,17:40.3,0.5003937347091952
697,17:40.3,0.4994334295259049
698,17:40.4,0.49857086249408583
699,17:40.4,0.49780706463098473
700,17:40.4,0.4971429950616789
701,17:40.4,0.49657953988214554
702,17:40.4,0.4961175111469012
703,17:40.4,0.4957576460337854
704,17:40.4,0.4955006061986287
705,17:40.4,0.4953469773113853
706,17:40.4,0.49529726875849434
707,17:40.4,0.49535191349952645
708,17:40.4,0.4955112680896693
709,17:40.4,0.4957756129121305
710,17:40.4,0.49614515266308734
711,17:40.4,0.49662001707283465
712,17:40.4,0.4972002617809471
713,17:40.4,0.49788586928390766
714,17:40.4,0.4986767499242633
715,17:40.4,0.49957274290486564
716,17:40.5,0.5005736172682128
717,17:40.5,0.5016790727496384
718,17:40.5,0.5028887404514865
719,17:40.5,0.5042021833674409
720,17:40.5,0.5056188968388964
721,17:40.5,0.5071383090104964
722,17:40.5,0.5087597813041888
723,17:40.5,0.5104826089067646
724,17:40.5,0.512306021270235
725,17:40.5,0.5142291826281771
726,17:40.5,0.5162511925334434
727,17:40.5,0.5183710864434622
728,17:40.5,0.5205878364054851
729,17:40.5,0.5229003518777746
730,17:40.5,0.5253074806563226
731,17:40.5,0.5278080098300075
732,17:40.5,0.5304006667105191
733,17:40.5,0.5330841197255799
734,17:40.6,0.5358569792576373
735,17:40.6,0.5387177983773286
736,17:40.6,0.5416650734237801
737,17:40.6,0.5446972444333421
738,17:40.6,0.547812695474817
739,17:40.6,0.5510097549711499
740,17:40.6,0.5542866960663175
741,17:40.6,0.557641737061728
742,17:40.6,0.5610730419278236
743,17:40.6,0.564578720890334
744,17:40.6,0.5681568310912106
745,17:40.6,0.571805377346162
746,17:40.6,0.5755223130579922
747,17:40.6,0.5793055413503724
748,17:40.6,0.5831529164276581
749,17:40.6,0.5870622450930668
750,17:40.6,0.5910312883517254
751,17:40.6,0.595057763078359
752,17:40.7,0.5991393437555046
753,17:40.7,0.6032736642546784
754,17:40.7,0.6074583195978972
755,17:40.7,0.6116908676582554
756,17:40.7,0.615968830823225
757,17:40.7,0.620289697692765
758,17:40.7,0.6246509248769614
